,unit_id,structure,is_qc_pass,spike_times
20,759434_2025-02-04_B-142,CP,True,"[  23.01310669   23.05823986   23.08493976 ... 7023.70792656 7024.47749035
 7025.00725504]"
21,759434_2025-02-04_B-150,CP,True,"[  20.42951633   20.43381631   20.48978277 ... 7024.83488902 7024.838889
 7024.84592231]"
22,759434_2025-02-04_B-152,CP,True,"[  23.2338392    23.24653915   23.25867244 ... 7023.97092557 7024.25112453
 7024.99312176]"
23,759434_2025-02-04_B-153,CP,True,"[  21.82151114   22.53054182   24.90109965 ... 7024.13369163 7025.10018803
 7025.11135465]"
24,759434_2025-02-04_B-162,SSp,True,"[  23.62350441   23.65010431   23.65843762 ... 7015.20972492 7020.1650731
 7020.91967029]"
25,759434_2025-02-04_B-165,SSp,True,"[  20.31721675   20.32908337   20.46364953 ... 7024.73082274 7024.79668916
 7024.80322247]"
26,759434_2025-02-04_B-168,SSp,True,"[  27.7280891    27.75182235   28.50058622 ... 7020.14673984 7020.98107006
 7024.68302292]"
27,759434_2025-02-04_B-169,SSp,True,"[  20.28388354   28.47865297   28.77728519 ... 7024.31562429 7024.55709005
 7024.91712205]"
28,759434_2025-02-04_B-173,SSp,True,"[  25.82226288   27.03989167   41.66630378 ... 6987.78282723 6988.42239151
 7024.78012256]"
29,759434_2025-02-04_B-175,SSp,True,"[  20.53248261   25.611697     25.71646327 ... 7024.29149105 7024.54345677
 7024.56569002]"
30,759434_2025-02-04_B-183,SSp,True,"[  21.43331258   27.07252488   28.41555321 ... 7024.61392318 7024.79918915
 7025.08535475]"
